type,status,subjects,number,title,date_enacted,term_id,raw_author_text,pdf_url,filename,id,session_id,absent_ids,clean_author_ids
ordinance,active,,2021-2153,"Ordinance Approving the Realignment of Funds Originally Intended for the Construction of Municipal Engineering Building to Be Erected at the Back of the Municipal Building, Barangay Timugan Amounting to Twelve Million Pesos (P 12,000,000.00) to Construction of Warehouse and Working Area with the Same Amount and Location, Thereby Amending Municipal Ordinance No. 2020-2060.",2021-06-14,sb_10,Councilor Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2153_1658471246.pdf,Ordinance No. 2021-2153_1658471246.pdf,ordinance_sb_10_2021-2153,sb_10_2021-06-14,"pelegrina-miko-c,lapiz-janos-s,ciceron-jerico,bagnes-cris-dayril-b,kalaw-antonio-l",
ordinance,active,,2021-2150,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Bayog, Los Baños, Laguna Amounting to One Million Two Hundred Thousand Pesos (P 1,200,000.00) for Fiscal Year 2021.",2021-05-17,sb_10,Councilor Janos S. Lapiz,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2150_1658471413.pdf,Ordinance No. 2021-2150_1658471413.pdf,ordinance_sb_10_2021-2150,sb_10_2021-05-17,,
ordinance,active,,2021-2151,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Tuntungin-putho, Los Baños, Laguna in the Amount of Nine Hundred Sixty Thousand One Hundred Twenty Four Pesos and 60/100 Only (P 960,124.60).",2021-05-17,sb_10,Councilor Janos S. Lapiz,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2151_1658471314.pdf,Ordinance No. 2021-2151_1658471314.pdf,ordinance_sb_10_2021-2151,sb_10_2021-05-17,,lapiz-janos-s
ordinance,active,,2021-2152,"Ordinance Approving the Sangguniang Kabataan Annual Budget of Barangay Batong Malake, Los Baños, Laguna in the Amount to Three Million Three Hundred Sixty-two Thousand Five Hundred Pesos Only (P 3,362,500.00) for Fiscal Year 2021.",2021-05-17,sb_10,Councilor Janos S. Lapiz,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2152_1658471282.pdf,Ordinance No. 2021-2152_1658471282.pdf,ordinance_sb_10_2021-2152,sb_10_2021-05-17,,
ordinance,active,,2021-2149,"Ordinance Approving the Sangguniang Kabataan Annual Budget of Barangay San Antonio, Los Baños, Laguna for the Year 2021 in the Amount of One Million Three Hundred Twenty - Eight Thousand Six Hundred Nine Pesos and 30/100 Only (P 1,328,609.30).",2021-05-10,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2149_1658471471.pdf,Ordinance No. 2021-2149_1658471471.pdf,ordinance_sb_10_2021-2149,sb_10_2021-05-10,"lapiz-janos-s,delos-santos-arlene-p",ciceron-jerico
ordinance,active,,2021-2149,"Ordinance Approving the Sangguniang Kabataan Annual Budget of Barangay San Antonio, Los Baños, Laguna for the Year 2021 in the Amount of One Million Three Hundred Twenty - Eight Thousand Six Hundred Nine Pesos and 30/100 Only (P 1,328,609.30).",2021-05-10,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2149_1658471472.pdf,Ordinance No. 2021-2149_1658471472.pdf,ordinance_sb_10_2021-2149,sb_10_2021-05-10,"lapiz-janos-s,delos-santos-arlene-p",ciceron-jerico
ordinance,active,,2021-2148,Ordinance on the Collection and Disposal of Household and Community Infectious Wastes in the Municipality of Los Baños.,2021-05-03,sb_10,Councilor Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2148_1658471526.pdf,Ordinance No. 2021-2148_1658471526.pdf,ordinance_sb_10_2021-2148,sb_10_2021-05-03,,
ordinance,active,,2021-2146,An Ordinance Prescribing the Guidelines in the Conduct of Funeral Wake or Funeral Vigil in the Municipality of Los Baños and Providing Penalties for Violations And/or Non-compliance Therewith.,2021-04-29,sb_10,Councilor Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2146_1658471613.pdf,Ordinance No. 2021-2146_1658471613.pdf,ordinance_sb_10_2021-2146,sb_10_2021-04-29,,dizon-mark-lester-b
ordinance,active,,2021-2147,An Ordinance Mandating Standard Proceedings on Handling and Disposal of the Body and Remains of a Dead Person in the Municipality of Los Baños and Providing Penalties for Violation Thereof.,2021-04-29,sb_10,"Councilor Marlo PJ A. Alipon, MPA Councilor Mark Lester B. Dizon",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2147_1658471584.pdf,Ordinance No. 2021-2147_1658471584.pdf,ordinance_sb_10_2021-2147,sb_10_2021-04-29,,dizon-mark-lester-b
ordinance,active,,2021-2143,"Ordinance Approving the Annual Budget of Sangguniang Kabataan of Barangay Tadlac, Los Baños, Laguna for the Year 2021 in the Amount of Four Hundred Seventy Four Thousand Five Hundred Fifty Six Pesos and 89/100 Only ( P 474,556.89).",2021-04-26,sb_10,Councilor Marlo PJ A. Alipon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2143_1658472032.pdf,Ordinance No. 2021-2143_1658472032.pdf,ordinance_sb_10_2021-2143,sb_10_2021-04-26,,alipon-marlo-pj-a
ordinance,active,,2021-2144,"Ordinance Approving the Annual Budget of Sangguniang Kabataan of Barangay Malinta, Los Baños, Laguna for the Year 2021 in the Amount of Seven Hundred Fifty Seven Thousand Eight Hundred Seventy Seven Pesos and 70/100 Only (P 757, 877.70).",2021-04-26,sb_10,Councilor Marlo PJ A. Alipon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2144_1658471940.pdf,Ordinance No. 2021-2144_1658471940.pdf,ordinance_sb_10_2021-2144,sb_10_2021-04-26,,alipon-marlo-pj-a
ordinance,active,,2021-2145,"Ordinance Repealing Section 2 Paragraph (r) of Ordinance No. 2020-2001, ""an Ordinance Adopting the Inter-agency Task Force Resolution No. 2020-003 Dated March 29, 2020 ""resolution Prescribing Covid-19 Guidelines, Policies and Regulations and Providing Penalties for Violation And/or Non-compliance Therewith"".",2021-04-26,sb_10,Councilor Mike Dexter A. Concio,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2145_1658471814.pdf,Ordinance No. 2021-2145_1658471814.pdf,ordinance_sb_10_2021-2145,sb_10_2021-04-26,,
ordinance,active,,2021-2141,"Ordinance Enacting the Supplemental Budget for the Year 2021 in the Amount of Nine Million Five Hundred Fifty-one Thousand Eighty-four Pesos and 80/100 (P 9,551,084.80) Covering Various Expendintures for General Fund Proper and Two Hundred Fifty-seven Thousand Three Hundred Sixty-six Pesos and 75/100 (P 257,366.75) for Slaughterhouse Operation.",2021-04-19,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2141_1658472230.pdf,Ordinance No. 2021-2141_1658472230.pdf,ordinance_sb_10_2021-2141,sb_10_2021-04-19,,ciceron-jerico
ordinance,active,,2021-2142,"Ordinance Approving the Sangguniang Kabataan Annual Budget of Barangay Mayondon, Los Baños, Laguna for the Year 2021 in the Amount of One Million Six Hundred Eleven Thousand Five Hundred Eighteen Pesos and 00/100 Only (P 1,611,518.00).",2021-04-19,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2142_1658472174.pdf,Ordinance No. 2021-2142_1658472174.pdf,ordinance_sb_10_2021-2142,sb_10_2021-04-19,,ciceron-jerico
ordinance,active,,2021-2137,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Maahas, Los Baños, Laguna in the Amount of Six Hundred Fifty Thousand Pesos Only (PHP 650,000.00) for Fiscal Year 2021.",2021-04-16,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2137_1658472505.pdf,Ordinance No. 2021-2137_1658472505.pdf,ordinance_sb_10_2021-2137,sb_10_2021-04-16,,
ordinance,active,,2021-2138,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Bambang, Los Baños, Laguna in the Amount of One Million Two Hundred Thousand Pesos Only (PHP 1,200,000.00) for Fiscal Year 2021.",2021-04-16,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2138_1658472453.pdf,Ordinance No. 2021-2138_1658472453.pdf,ordinance_sb_10_2021-2138,sb_10_2021-04-16,,
ordinance,active,,2021-2139,"Ordinance Approving the Supplemental Budget No. 1 of Barangay San Antonio, Los Baños, Laguna in the Amount of One Million Two Hundred Thousand Pesos Only (PHP 1,200,000.00) for Fiscal Year 2021.",2021-04-16,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2139_1658472398.pdf,Ordinance No. 2021-2139_1658472398.pdf,ordinance_sb_10_2021-2139,sb_10_2021-04-16,,
ordinance,active,,2021-2140,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Tadlac, Los Baños, Laguna in the Amount of Six Hundred Fifty Thousand Pesos (PHP 650,000.00) for Fiscal Year 2021.",2021-04-16,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2140_1658472319.pdf,Ordinance No. 2021-2140_1658472319.pdf,ordinance_sb_10_2021-2140,sb_10_2021-04-16,,
ordinance,active,,2021-2134,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Lalakay, Los Baños, Laguna Amounting to One Million One Hundred Thousand Pesos Only (P 1,100,000.00) for Fiscal Year 2021.",2021-04-12,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2134_1658472656.pdf,Ordinance No. 2021-2134_1658472656.pdf,ordinance_sb_10_2021-2134,sb_10_2021-04-12,,
ordinance,active,,2021-2135,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Malinta, Los Baños, Laguna Amounting to Nine Hundred Forty Thousand Pesos (PHP 940,000.00) for Fiscal Year 2021.",2021-04-12,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2135_1658472573.pdf,Ordinance No. 2021-2135_1658472573.pdf,ordinance_sb_10_2021-2135,sb_10_2021-04-12,,
ordinance,active,,2021-2136,"Ordinance Approving the Supplemental Budget No. 1 of Barangay Tuntungin-putho, Los Baños, Laguna Amounting to Three Million Four Hundred Fifty Thousand Pesos Only (PHP 3,450,000.00) for Fiscal Year 2021.",2021-04-12,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2136_1658472539.pdf,Ordinance No. 2021-2136_1658472539.pdf,ordinance_sb_10_2021-2136,sb_10_2021-04-12,,
ordinance,active,,2021-2165,"Ordinance Approving the Sangguniang Kabataan Supplemental Budget No.1 of Barangay Lalakay, Los Baños, Laguna in the Amount of Two Hundred Thousand Pesos and 00/100 Only (P200,000.00) for Fiscal Year 2021.",2021-04-12,sb_10,Councilor Geronimo A. Ciceron,"https://losbanos.gov.ph/public/storage/ordinances/Ordinance No, 2021-2165_1658455409.pdf","Ordinance No, 2021-2165_1658455409.pdf",ordinance_sb_10_2021-2165,sb_10_2021-04-12,,
ordinance,active,,2021-2132,"An Ordinance Institutionalizing the Damayan sa Kapwa Program of the Municipality of Los Baños, Laguna.",2021-03-31,sb_10,:  Janos S. Lapiz     Geronimo A. Ciceron     Marlo PJ A. Alipon     Mike Dexter A. Concio     Mark Lester B. Dizon     Rodora P. Loares     Jozylyn N. Manansala,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2132_1658472849.pdf,Ordinance No. 2021-2132_1658472849.pdf,ordinance_sb_10_2021-2132,sb_10_2021-03-31,,ciceron-jerico
ordinance,active,,2021-2133,"An Ordinance Adopting the Municipal Inter-agency Task Force (IATF) for Covid-19 Resolution No. 2021-008 Dated March 28, 2021 Entitled ""resolution Authorizing the Municipal Health Office to Order Measures for Mandatory/compulsory Isolation to Treat and Monitor Suspect, Probable and Confirmed Cases in the Municipality of Los Baños"".",2021-03-31,sb_10,Councilor Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2133_1658472701.pdf,Ordinance No. 2021-2133_1658472701.pdf,ordinance_sb_10_2021-2133,sb_10_2021-03-31,,dizon-mark-lester-b
ordinance,active,,2021-2129,"Ordinance Enacting the Supplemental Budget for the Year 2021 in the Amount of Ninety-one Million Eighty-four Thousand Seven Hundred Twenty-four Pesos and 54/100 (P 91,084,724.54) Covering Various Expenditures for General Fund Proper in the Amount of Ninety Million Two Hundred Thirty-two Thousand Three Hundred Eighteen Pesos and 54/100 (P 90,232,318.54), Market Operation in the Amount of Six Hundred Ninety-five Thousand One Hundred Fifty-eight Pesos and 00/100 (P 695,158.00) and Slaughterhouse Op",2021-03-22,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2129_1658474021.pdf,Ordinance No. 2021-2129_1658474021.pdf,ordinance_sb_10_2021-2129,sb_10_2021-03-22,,ciceron-jerico
ordinance,active,,2021-2130,"Ordinance Approving the Annual Budget of Sangguniang Kabataan of Barangay Lalakay, Los Baños, Laguna for the Year 2021 in the Amount of Six Hundred Fifteen Thousand Six Hundred Thirty One Pesos Only (P 615,631.00) for Fiscal Year 2021.",2021-03-22,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2130_1658472981.pdf,Ordinance No. 2021-2130_1658472981.pdf,ordinance_sb_10_2021-2130,sb_10_2021-03-22,,ciceron-jerico
ordinance,active,,2021-2131,"An Ordinance Amending Municipal Ordinance No. 2014-1346 Dated July 28, 2014 Entitled ""an Ordinance Requiring All Trees in the Municipality of Los Baños to Be Trimmed After Securing the Necessary Permit From the Department of Environment and Natural Resources (DENR) Every Month of May and June.""",2021-03-22,sb_10,Councilor Marlo PJ A. Alipon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2131_1658472914.pdf,Ordinance No. 2021-2131_1658472914.pdf,ordinance_sb_10_2021-2131,sb_10_2021-03-22,,alipon-marlo-pj-a
ordinance,active,,2021-2126,An Ordinance Authourizing the Los Baños Municipal Health Office and Information and Communication Systems Office (ICSO) of Los Baños to Utilize Google Forms As One of the Methods in the Pre-registration and Masterlisting of Eligible Population for Covid-19 Vaccination in the Municipality of Los Baños.,2021-03-15,sb_10,Councilor Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2126_1658474860.pdf,Ordinance No. 2021-2126_1658474860.pdf,ordinance_sb_10_2021-2126,sb_10_2021-03-15,"pelegrina-miko-c,concio-dexter-a,bagnes-cris-dayril-b,ciceron-jerico,ciceron-jerico",dizon-mark-lester-b
ordinance,active,,2021-2127,An Ordinance Mandating All Workers of Business Establishments in the Municipality of Los Baños to Secure Health Clearance and Occupational Permit From the Municipal Health Office and Office of the Vice Mayor Through the 24/7 Online Viewable and Verifiable Application for Permits and Health Clearance.,2021-03-15,sb_10,Councilor Mark Lester B. Dizon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2127_1658474812.pdf,Ordinance No. 2021-2127_1658474812.pdf,ordinance_sb_10_2021-2127,sb_10_2021-03-15,"pelegrina-miko-c,concio-dexter-a,bagnes-cris-dayril-b,ciceron-jerico,ciceron-jerico",dizon-mark-lester-b
ordinance,active,,2021-2128,An Ordinance Amending Article 2 Section 4.14 of Ordinance No. 2011-1082 Pertaining to the Definition of Tricycle.,2021-03-15,sb_10,Councilor Marlo PJ A. Alipon,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2128_1658474775.pdf,Ordinance No. 2021-2128_1658474775.pdf,ordinance_sb_10_2021-2128,sb_10_2021-03-15,"pelegrina-miko-c,concio-dexter-a,bagnes-cris-dayril-b,ciceron-jerico,ciceron-jerico",alipon-marlo-pj-a
ordinance,active,,2021-2122,"Ordinance Approving the Barangay Annual Budget of Barangay Bayog, Los Baños, Laguna for the Year 2021 in the Amount of Ten Million Three Hundred Thirty Three Thousand Eight Hundred Forty Three Pesos (P 10,333,843.00).",2021-03-05,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2122_1658475069.pdf,Ordinance No. 2021-2122_1658475069.pdf,ordinance_sb_10_2021-2122,sb_10_2021-03-05,,ciceron-jerico
ordinance,active,,2021-2123,"Ordinance Approving the Barangay Annual Budget of Barangay Tuntungin-putho, Los Baños, Laguna for the Year 2021 in the Amount of Nine Million Six Hundred One Thousand Two Hundred Forty Six Pesos (P 9,601,246.00).",2021-03-05,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2123_1658475022.pdf,Ordinance No. 2021-2123_1658475022.pdf,ordinance_sb_10_2021-2123,sb_10_2021-03-05,,ciceron-jerico
ordinance,active,,2021-2124,"Ordinance Approving the Barangay Annual Budget of Barangay Timugan, Los Baños, Laguna for the Year 2021 in the Amount of Six Million Two Hundred Eighty Two Thousand Five Hundred Seventeen Pesos and 38/100 (P 6,282,517.38).",2021-03-05,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2124_1658474947.pdf,Ordinance No. 2021-2124_1658474947.pdf,ordinance_sb_10_2021-2124,sb_10_2021-03-05,,ciceron-jerico
ordinance,active,,2021-2125,"Ordinance Approving the Barangay Annual Budget of Barangay Tadlac, Los Baños, Laguna for the Year 2021 in the Amount of Four Million Seven Hundred Forty Five Thousand Five Hundred Sixty Eight Pesos and 86/100 (P 4,745,568.86).",2021-03-05,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2125_1658474911.pdf,Ordinance No. 2021-2125_1658474911.pdf,ordinance_sb_10_2021-2125,sb_10_2021-03-05,,ciceron-jerico
ordinance,active,,2021-2119,An Ordinance Mandating the Increase in the Compensation of Job Order Employees of the Municipal Government of Los Baños and Appropriating Funds Thereof.,2021-03-01,sb_10,Councilor Janos S. Lapiz,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2119_1658475202.pdf,Ordinance No. 2021-2119_1658475202.pdf,ordinance_sb_10_2021-2119,sb_10_2021-03-01,,lapiz-janos-s
ordinance,active,,2021-2120,"Ordinance Approving the Barangay Annual Budget of Barangay Bambang, Los Baños, Laguna for the Year 2021 in the Amount of Seven Million Five Hundred Eighty Thousand Three Hundred Eighty One Pesos (P 7,580,381.00).",2021-03-01,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2120_1658475159.pdf,Ordinance No. 2021-2120_1658475159.pdf,ordinance_sb_10_2021-2120,sb_10_2021-03-01,,ciceron-jerico
ordinance,active,,2021-2121,"Ordinance Approving the Barangay Annual Budget of Barangay Malinta, Los Baños, Laguna for the Year 2021 in the Amount of Seven Million Five Hundred Seventy Eight Thousand Seven Hundred Seventy Seven Pesos (P 7,578,777.00)",2021-03-01,sb_10,Councilor Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2121_1658475129.pdf,Ordinance No. 2021-2121_1658475129.pdf,ordinance_sb_10_2021-2121,sb_10_2021-03-01,,ciceron-jerico
ordinance,active,,2021-2234,"Ordinance Approving the Supplemental Budget No. 3 of Barangay San Antonio, Los Baños, Laguna in the Amount of One Hundred Ten Thousand Pesos and 00/100 Only (P110,000.00) for Fiscal Year 2021.",2021-02-22,sb_10,Councilor Geronimo A. Ciceron,"https://losbanos.gov.ph/public/storage/ordinances/Ordinance No, 2021-2234_1658460666.pdf","Ordinance No, 2021-2234_1658460666.pdf",ordinance_sb_10_2021-2234,sb_10_2021-02-22,,
ordinance,active,,2021-2177,Ordinance Granting Special Franchise to Qualified Beneficiaries of the E-trike Project in the Municipality of Los Baños for a Period of Three (3) Months.,2021-02-08,sb_10,Councilor Marlo PJ A. Alipon,"https://losbanos.gov.ph/public/storage/ordinances/Ordinance No, 2021-2177_1658457476.pdf","Ordinance No, 2021-2177_1658457476.pdf",ordinance_sb_10_2021-2177,sb_10_2021-02-08,,alipon-marlo-pj-a
ordinance,active,,2021-2098,"An Ordinance Extending the Time for Payment of Permit Fee on Business Renewal and Business Taxes Without Penalties and Surcharges Until February 20, 2021.",2021-01-19,sb_10,"Miko C. Pelegrina, Janos S. Lapiz, Geronimo A. Ciceron, Marlo PJ A. Alipon, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayril B. Bagnes",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2098_1658461682.pdf,Ordinance No. 2021-2098_1658461682.pdf,ordinance_sb_10_2021-2098,sb_10_2021-01-19,"delos-santos-arlene-p,manansala-jozlyn-n,kalaw-antonio-l",lapiz-janos-s
ordinance,active,,2021-2095,"An Ordinance Naming the Newly Constructed Evacuation/multi-purpose Center Located at Barangay Baybayin, Los Baños, Laguna As ""caesar P. Perez Memorial Stadium and Evacuation Center"".",2021-01-18,sb_10,"Miko C. Pelegrina, Janos S. Lapiz, Geronimo A. Ciceron, Marlo PJ A. Alipon, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayril B. Bagnes, Arlene P. Delos Santos, Jozylyn N. Manansala",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2095_1658460899.pdf,Ordinance No. 2021-2095_1658460899.pdf,ordinance_sb_10_2021-2095,sb_10_2021-01-18,,
ordinance,active,,2021-2096,"An Ordinance Renaming the Los Baños Therapeutic Massage Center and Health Spa to ""caesar P. Perez Memorial Therapeutic Massage Center and Health Spa"".",2021-01-18,sb_10,"Miko C. Pelegrina, Janos S. Lapiz, Geronimo A. Ciceron, Marlo PJ A. Alipon, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayril B. Bagnes, Arlene P. Delos Santos, Jozylyn N. Manansala",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2096_1658461588.pdf,Ordinance No. 2021-2096_1658461588.pdf,ordinance_sb_10_2021-2096,sb_10_2021-01-18,,
ordinance,active,,2021-2118,"Ordinance Amending Section 4 of Municipal Ordinance No. 2019-1890 Dated November 8, 2019 Entitled ""an Ordinance Institutionalizing the Municipal Disaster Risk Reduction and Management Rescue Volunteers, Defining Its Roles and Functions Thereof"".",2021-01-03,sb_10,Councilor Janos S. Lapiz,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2021-2118_1658732149.pdf,Ordinance No. 2021-2118_1658732149.pdf,ordinance_sb_10_2021-2118,sb_10_2021-01-03,,
ordinance,active,,2020-2094,"An Ordinance Prohibiting the Manufacture, Sale, Distribution, Possession or Use of Firecrackers or Pyrotechnic Devices and Such Other Similar Devices and the Exploding of Fire Crackers or Other Similar Explosives Within the Territorial Jurisdiction of the Municipality of Los Baños. (AUTHORS: COUNCILOR(S) Marlo Pj A. Alipon, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayril B. Bagnes, Jozylyn N. Manansala, 12/30/2020)",2020-12-30,sb_10,,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2094 .pdf,Ordinance No. 2020-2094 .pdf,ordinance_sb_10_2020-2094,sb_10_2020-12-30,,
ordinance,active,,2020-2090,"Ordinance Approving the Supplemental Budget No. 2 of Barangay Tuntungin-putho, Los Baños, Laguna in the Amount of Three Hundred Thousand Pesos Only (PHP 300,000.00) for Fiscal Year 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 12/14/2020)",2020-12-14,sb_10,"Councilor Geronimo A. Ciceron, 12/14/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2090 .pdf,Ordinance No. 2020-2090 .pdf,ordinance_sb_10_2020-2090,sb_10_2020-12-14,concio-dexter-a,
ordinance,active,,2020-2091,"Ordinance Approving the Supplemental Budget No. 5 of Barangay Mayondon, Los Baños, Laguna in the Amount of Two Hundred Thousand Pesos Only (PHP 200,000.00) for Fiscal Year 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 12/14/2020)",2020-12-14,sb_10,"Councilor Geronimo A. Ciceron, 12/14/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2091 .pdf,Ordinance No. 2020-2091 .pdf,ordinance_sb_10_2020-2091,sb_10_2020-12-14,concio-dexter-a,
ordinance,active,,2020-2092,"Ordinance Approving the Supplemental Budget No. 5 of Barangay Maahas, Los Baños, Laguna in the Amount of One Million Two Hundred Six Thousand Eight Hundred Forty Eight Pesos Only (PHP 1,206,848.00) for Fiscal Year 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 12/14/2020)",2020-12-14,sb_10,"Councilor Geronimo A. Ciceron, 12/14/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2092 .pdf,Ordinance No. 2020-2092 .pdf,ordinance_sb_10_2020-2092,sb_10_2020-12-14,concio-dexter-a,
ordinance,active,,2020-2093,"Ordinance Approving the Supplemental Budget No. 5 of Barangay Anos, Los Baños, Laguna in the Amount of Five Hundred Thousand (php 500,000.00) for Fiscal Year 2020. (AUTHOR: COUNCILOR GERONIMO A. CICERON, 12/14/2020)",2020-12-14,sb_10,"Councilor Geronimo A. Ciceron, 12/14/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2093 .pdf,Ordinance No. 2020-2093 .pdf,ordinance_sb_10_2020-2093,sb_10_2020-12-14,concio-dexter-a,
ordinance,active,,2020-2089,"Ordinance Approving the Supplemental Budget Amounting to Five Hundred Thousand Pesos (PHP 500,000.00 AS REWARD MONEY FOR THE EARLY APPREHENSION / CAPTURE OF THE PERPETRATORS IN THE KILLING OF HONORABLE MAYOR CAESAR P. PEREZ CHARGEABLE AGAINST THE 2020 SAVINGS (BEGINNING BALANCE) and Further Creating a Trust Fund for the Purpose. ( (AUTHORS: COUNCILOR(S) Miko C. Pelegrina, Janos S. Lapiz, Geronimo A. Ciceron, Marlo Pj A. Alipon, Mike Dexter A. Concio, Mark Lester B. Dizon, Cris Dayril B. B",2020-12-08,sb_10,Geronimo A. Ciceron,https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2089 .pdf,Ordinance No. 2020-2089 .pdf,ordinance_sb_10_2020-2089,sb_10_2020-12-08,,ciceron-jerico
ordinance,active,,2020-2086,"An Ordinance Regulating the Operation of Internet Cafes, Computer Rental Shops and Similar Establishments During Community Quarantine and Providing Penalties Therefor, for Violation and Other Purposes. (AUTHOR: COUNCILWOMAN ARLENE P. DELOS SANTOS, 12/07/2020)",2020-12-07,sb_10,"Councilwoman Arlene P. Delos Santos, 12/07/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2086.pdf,Ordinance No. 2020-2086.pdf,ordinance_sb_10_2020-2086,sb_10_2020-12-07,"manansala-jozlyn-n,kalaw-antonio-l,delos-santos-arlene-p,kalaw-antonio-l",
ordinance,active,,2020-2087,"Ordinance on the Prohibition and Abatement of Illegal Structures, Constructions, and All Kinds of Obstructions on Public Sidewalks, Drainage Systems and All Public Roads, in the Municipality of Los Baños, and Providing Penalties for Violation Therefor, and for Other Purposes. (AUTHOR: COUNCILWOMAN ARLENE P. DELOS SANTOS, 12/07/2020)",2020-12-07,sb_10,"Councilwoman Arlene P. Delos Santos, 12/07/2020",https://losbanos.gov.ph/public/storage/ordinances/Ordinance No. 2020-2087.pdf,Ordinance No. 2020-2087.pdf,ordinance_sb_10_2020-2087,sb_10_2020-12-07,"manansala-jozlyn-n,kalaw-antonio-l,delos-santos-arlene-p,kalaw-antonio-l",
